source_group_id,cell,question,r_o,r_s,c_o,c_s,shared_q,shared_r_o,shared_r_s,norm_ro_ne_rs,render_ro_ne_rs
cd25dc8fd884a832ba5bf163314ec5d68f530739bfab98173650825040060764,OO-OS-SO-SS,What is the capital of Bolivia?,Sucre,Rabat,The answer is Sucre.,The answer is Rabat.,True,True,True,True,True
cd3caeb012222b6605c8d41232d51f6f0b4f6b21f145653fb2b954a6b861fd4e,OO-OS-SO-SS,Who was the producer of Locked In?,Harry Lowell,Dark Tranquillity,The answer is Harry Lowell.,The answer is Dark Tranquillity.,True,True,True,True,True
cd3f31db4ea072ec33d14476a330c867dece910c7f30906b472b4d1ccd16ca6f,OO-OS-SO-SS,Who was the screenwriter for The Trap?,Lon Chaney,Peter Lilienthal,The answer is Lon Chaney.,The answer is Peter Lilienthal.,True,True,True,True,True
cd3fc22572c90892f0ad9b9165ce8173be7100fe4813d61c5b4a998f2d361d25,OO-OS-SO-SS,Who was the screenwriter for The Road Back?,Erich Maria Remarque,Pradeep Kumar,The answer is Erich Maria Remarque.,The answer is Pradeep Kumar.,True,True,True,True,True
cd42098dcd6a6c1283b991459b76cc66756874869d6313996d005e5f47dd0b07,OO-OS-SO-SS,What is Edward Francis Hutton's occupation?,financier,screenwriter,The answer is financier.,The answer is screenwriter.,True,True,True,True,True
cd683cff116464e96d40dbe02cb59189094b755988dba7e51979e9164cec6aa0,OO-OS-SO-SS,What is the capital of Littoral?,Douala,Baton Rouge,The answer is Douala.,The answer is Baton Rouge.,True,True,True,True,True
cd8c00c79a3f33e78529f76d39d1500c41900e1ef1ea0d0d6066a2a136e07bd6,OO-OS-SO-SS,Who is the father of Gwladys?,Brychan Brycheiniog,Peter III of Russia,The answer is Brychan Brycheiniog.,The answer is Peter III of Russia.,True,True,True,True,True
cd9902c1c806629631bdc27d6206d484288162a45d9247b5f55de3c0d3bf4399,OO-OS-SO-SS,Who was the director of Taken?,Pierre Morel,Anthony Mann,The answer is Pierre Morel.,The answer is Anthony Mann.,True,True,True,True,True
cda98d0549c4513c8bcd7c5eca55162b2ccf680b17833ac6021ab56350736e47,OO-OS-SO-SS,What is the capital of Australian Capital Territory?,Canberra,Grant City,The answer is Canberra.,The answer is Grant City.,True,True,True,True,True
cdb10c5890446c51f621b2b44ec09dc454ac49b71d8e37b6cffb7c19027fabdd,OO-OS-SO-SS,In what country is Bell?,United States of America,Kingdom of Saxony,The answer is United States of America.,The answer is Kingdom of Saxony.,True,True,True,True,True
cdb3f3e6c060866fce36e49cc0bd1d435a686204eb98962d4e0b9a941eb7f37b,OO-OS-SO-SS,In what city was Andranik Migranyan born?,Yerevan,Cartago,The answer is Yerevan.,The answer is Cartago.,True,True,True,True,True
cdb4efc008670c911e3c948ee8c132ba72e0b1920e5d83d1ac06d28b86aa2940,OO-OS-SO-SS,In what city was Sue Vertue born?,Surrey,Belo Horizonte,The answer is Surrey.,The answer is Belo Horizonte.,True,True,True,True,True
cdb530baa83bc6c1411dc320fc908fe26b134e86626729d6f55f20b97884f050,OO-OS-SO-SS,Who was the producer of The Era?,Jay Chou,Vittorio De Sica,The answer is Jay Chou.,The answer is Vittorio De Sica.,True,True,True,True,True
cddd9a8eff2e6b8d6cd2ea45ebb0af51642d9ca4579863237dc85c2ba0226878,OO-OS-SO-SS,Who was the screenwriter for Trash?,Paul Morrissey,Stephen Lack,The answer is Paul Morrissey.,The answer is Stephen Lack.,True,True,True,True,True
cde79a034610de177cc23480d14f0a8d6a53f88232bcae737d633a5b75d37a9a,OO-OS-SO-SS,In what city was Harold Reetz born?,Watseka,Surrey,The answer is Watseka.,The answer is Surrey.,True,True,True,True,True
cdf0de4e2e34af11bfbb7c5a7199672434db8031bf4df6693a66d8e959a99514,OO-OS-SO-SS,What is Windsor the capital of?,City of Hawkesbury,Austrian Netherlands,The answer is City of Hawkesbury.,The answer is Austrian Netherlands.,True,True,True,True,True
ce1daedbf25ea37050ae31f2447947125a9b425f260de8f3be7872c8aea31b48,OO-OS-SO-SS,Who is the father of Donald Trump?,Fred Trump,Walter Gretzky,The answer is Fred Trump.,The answer is Walter Gretzky.,True,True,True,True,True
ce2cde8eab572f500a5468b8ff42ec1814c4497157a30740e227e2f6c2850cf7,OO-OS-SO-SS,Who is the author of Men at Work: The Craft of Baseball?,George Will,Erich Segal,The answer is George Will.,The answer is Erich Segal.,True,True,True,True,True
ce3f1295a93f50c67ad05e0a1e942186434210a777f35b8014dfade05691cb87,OO-OS-SO-SS,"Who is the father of Charles Cornwallis, 1st Marquess Cornwallis?","Charles Cornwallis, 1st Earl Cornwallis",Stefan Nemanja,"The answer is Charles Cornwallis, 1st Earl Cornwallis.",The answer is Stefan Nemanja.,True,True,True,True,True
ce621ed1ea442c1587a2f1228086d8250ebad9d8f20ae1f6627eb4e490dca90e,OO-OS-SO-SS,In what country is Fin?,Iran,United States of America,The answer is Iran.,The answer is United States of America.,True,True,True,True,True
ce63733fe782b8abc5a204cae2a19eb04f6265eb819ccb863a1fd43b865fc3ad,OO-OS-SO-SS,What genre is Until I Met You?,country music,heavy metal,The answer is country music.,The answer is heavy metal.,True,True,True,True,True
ce70cf67aed095818d436c314295af1ea82fc4c8ca221918ec0767d46524f286,OO-OS-SO-SS,Who was the composer of Wish You Were Here?,Stanley Myers,Thurston Moore,The answer is Stanley Myers.,The answer is Thurston Moore.,True,True,True,True,True
ce80a1039a7e601830b8064255ce4dd928539a66e4e16e82fe9ff5d26c65da59,OO-OS-SO-SS,Who was the producer of Dirty?,Butch Vig,Richard Donner,The answer is Butch Vig.,The answer is Richard Donner.,True,True,True,True,True
ce8cc66dcffbabbc77eed6f4eadea9d88b95396a050f5324b80a19073f43b055,OO-OS-SO-SS,Who is the author of How to Stop Worrying and Start Living?,Dale Carnegie,J. Anthony Lukas,The answer is Dale Carnegie.,The answer is J. Anthony Lukas.,True,True,True,True,True
cea01c69705e20bde2cc6cc5d890c05a6f10780a6952c98618e1bfa2c8cbd6ea,OO-OS-SO-SS,Who is the author of Tam Lin?,Pamela Dean,Pat Barker,The answer is Pamela Dean.,The answer is Pat Barker.,True,True,True,True,True
ceb26e008c5b93fa09f513a955e96903cd79cf083eb995eb7851d80174237ffe,OO-OS-SO-SS,Who was the screenwriter for Lava Kusha?,Mohan Shankar,Michel Houellebecq,The answer is Mohan Shankar.,The answer is Michel Houellebecq.,True,True,True,True,True
ceb81b19f52b3663f647c082325e125f0d48a31d569fefbd35e8e37d90c1bbb4,OO-OS-SO-SS,Who was the producer of The Possession?,Sam Raimi,Mani Ratnam,The answer is Sam Raimi.,The answer is Mani Ratnam.,True,True,True,True,True
ceee00f8a69b98d21f839aa7991c8682ff21a9757f9dca006017b057596fd11f,OO-OS-SO-SS,What is the capital of Hungary?,Budapest,Port Louis,The answer is Budapest.,The answer is Port Louis.,True,True,True,True,True
cf04d6677e9660deb23751520da7a25da47506b641544a369f524f4bcf218f0c,OO-OS-SO-SS,Who was the composer of Bubble?,Robert Pollard,Cathy Dennis,The answer is Robert Pollard.,The answer is Cathy Dennis.,True,True,True,True,True
cf1074078139b9f3c76b1c115912c22694c2ad21d45aa186ad9e0d9d5aa50782,OO-OS-SO-SS,What is Reinhold Mack's occupation?,composer,cartoonist,The answer is composer.,The answer is cartoonist.,True,True,True,True,True
cf31e3796fc2a501074a06490d3920917ba0c68914ebe4c71c3a64204f9333b6,OO-OS-SO-SS,Who is the author of An Age?,Brian Aldiss,Marcel Theroux,The answer is Brian Aldiss.,The answer is Marcel Theroux.,True,True,True,True,True
cf35c2538eef5648629d16805632f8729dd27417f4200b1eebff1541d7ae00c1,OO-OS-SO-SS,Who was the director of The Pornographers?,Shohei Imamura,Bruce Seth Green,The answer is Shohei Imamura.,The answer is Bruce Seth Green.,True,True,True,True,True
cf8c99d99abb33e1a386da4750f60e257ad7b988ef6d45f819fa4ef69e84bb6b,OO-OS-SO-SS,Who was the director of Mata?,Guruprasad,Walter Summers,The answer is Guruprasad.,The answer is Walter Summers.,True,True,True,True,True
cfbc027ca48e57772ccfce6cb323a79bf3d86db936163c08cedf6100d854114f,OO-OS-SO-SS,What genre is Tricky?,trip hop,black metal,The answer is trip hop.,The answer is black metal.,True,True,True,True,True
d00864866a687c84ba44fcff808c2cf3858fae0131419f0640430681eceb1631,OO-OS-SO-SS,Who was the producer of The Sting?,Julia Phillips,Jay Roach,The answer is Julia Phillips.,The answer is Jay Roach.,True,True,True,True,True
d01e61884cffd2f25063be52056a5ebcd83d0912681764c53efc82caf7eac61e,OO-OS-SO-SS,Who is the father of Prized?,Kris S.,Gone West,The answer is Kris S..,The answer is Gone West.,True,True,True,True,True
d02df331cad1d4e7a6b0673dad1dbfedf6c41dae658c5fd0a5b16b9b3c71807d,OO-OS-SO-SS,Who was the director of The Good Earth?,Sidney Franklin,Maurice Elvey,The answer is Sidney Franklin.,The answer is Maurice Elvey.,True,True,True,True,True
d03a5bff7fcd2d3901dea915da70e00a7851a249c0513b1cc0faaa3610a08a31,OO-OS-SO-SS,What is the capital of Semirechye Oblast?,Almaty,Sucre,The answer is Almaty.,The answer is Sucre.,True,True,True,True,True
d04111b11c19054b94f5e64809224021709a64f464914eb2cddf076c51b9bf9a,OO-OS-SO-SS,What genre is Needle?,science fiction,horror literature,The answer is science fiction.,The answer is horror literature.,True,True,True,True,True
d049f95f698772f1f239fc33739c6b654cdc7cc3ca3f08a1a044e994d17ed716,OO-OS-SO-SS,What genre is MUD?,massively multiplayer online role-playing game,comedy film,The answer is massively multiplayer online role-playing game.,The answer is comedy film.,True,True,True,True,True
d05b6e11aca260f82d1f27d1c3f4de84da3b8bc001403a0a8d30b6850c3cf343,OO-OS-SO-SS,What is the religion of Honorius III?,Christianity,The Brethren Church,The answer is Christianity.,The answer is The Brethren Church.,True,True,True,True,True
d06668a25e7e11c0df8248e19323cad042fc5dbf547e55eb7b60cbd2f2358f3c,OO-OS-SO-SS,Who was the screenwriter for The Second Coming?,Tim Kring,Jane Campion,The answer is Tim Kring.,The answer is Jane Campion.,True,True,True,True,True
d07e6f0f6c2efde35c7b955ea1d62fca7863d6d992c4de4aa20a71e230736162,OO-OS-SO-SS,What sport does Jean play?,association football,American football,The answer is association football.,The answer is American football.,True,True,True,True,True
d08bda6792d0c454b973257aaf2f0d59aea1d98bb2a5368aaaf167b69a09c549,OO-OS-SO-SS,Who is the father of Phoenix?,Agenor,Dusty Rhodes,The answer is Agenor.,The answer is Dusty Rhodes.,True,True,True,True,True
d0cd5cca5511c6aaea46826110a74b77f9041c9f47c2e137bf8aaa2d01d1583b,OO-OS-SO-SS,Who was the producer of Doc?,Frank Perry,G. Srinivasan,The answer is Frank Perry.,The answer is G. Srinivasan.,True,True,True,True,True
d0d17d06d423880c50ff1f47dd98768dddeed70474f1a0dd44f9ebf7f05bdbbc,OO-OS-SO-SS,Who was the director of Drift?,Morgan O'Neill,Raoul Walsh,The answer is Morgan O'Neill.,The answer is Raoul Walsh.,True,True,True,True,True
d127dc1cc2fa9c6f227cc72f374a7a7b749bcbe8077955eb52ce10950d0a42ed,OO-OS-SO-SS,Who was the composer of The Claim?,Michael Nyman,Mike Shinoda,The answer is Michael Nyman.,The answer is Mike Shinoda.,True,True,True,True,True
d12dae607266d11183ba5aa7286d72cdacc75b8c5a6784a4406904cbb9fba800,OO-OS-SO-SS,What sport does Amdy Faye play?,association football,American football,The answer is association football.,The answer is American football.,True,True,True,True,True
d161490424fca98a4dbe6cb4aee6cc5d01b9e8c1ed78f46a26c7059584eff72d,OO-OS-SO-SS,Who was the screenwriter for Dreams?,Ingmar Bergman,Ashley Chin,The answer is Ingmar Bergman.,The answer is Ashley Chin.,True,True,True,True,True
d16f8e6ba018eb22d17e0a73bcab368f292c7178e20135d99e29e29e1551f4a8,OO-OS-SO-SS,"Who is the mother of Isabel Neville, Duchess of Clarence?","Anne Neville, 16th Countess of Warwick",Violante Manuel,"The answer is Anne Neville, 16th Countess of Warwick.",The answer is Violante Manuel.,True,True,True,True,True
d17c63bf00b806c85b3ea7c1e3ce9b33077567ff7eafbbb20fccc717bc5f6e9e,OO-OS-SO-SS,In what country is Gimenells i el Pla de la Font?,Spain,Ethiopia,The answer is Spain.,The answer is Ethiopia.,True,True,True,True,True
d183503623055736f63bdd249773bbe9d66992826509ddb2060eb2209a2fe3e3,OO-OS-SO-SS,Who was the producer of Squeeze?,John Cale,Barbet Schroeder,The answer is John Cale.,The answer is Barbet Schroeder.,True,True,True,True,True
d187c0a957ed4ab0d76fcdce74376f3992e0ad08530753bc55f7366556f90319,OO-OS-SO-SS,Who was the director of After The Fall?,Saar Klein,Robert Allan Ackerman,The answer is Saar Klein.,The answer is Robert Allan Ackerman.,True,True,True,True,True
d18f299718079d31285d0d1008c4891e2d9b6c8916995cef2d273878307bec85,OO-OS-SO-SS,Who was the director of The Sea?,Wanda Jakubowska,Ken Loach,The answer is Wanda Jakubowska.,The answer is Ken Loach.,True,True,True,True,True
d19cceb69be17a8bf78b584c8f96be7e57758ef103a0b9a60e2cf9c73c6bd05c,OO-OS-SO-SS,In what country is Bank of Korea?,South Korea,France,The answer is South Korea.,The answer is France.,True,True,True,True,True
d1a1c5a9d00b2f25f3543525b9a32b84fb28d28d028c3534fd60dd6dfa3b500b,OO-OS-SO-SS,Who was the director of Code of Honor?,Les Landau,Yoko Ono,The answer is Les Landau.,The answer is Yoko Ono.,True,True,True,True,True
d1bb7718719688fe73fe07ab1be10aacbe202c77fdda72932563c554966b36c3,OO-OS-SO-SS,Who was the producer of By the Sea?,Angelina Jolie,Swizz Beatz,The answer is Angelina Jolie.,The answer is Swizz Beatz.,True,True,True,True,True
d1d3d267da4ef671afc3e5bc34a1b9e811e4da457bc543d72ab3ed0be3fcc7e8,OO-OS-SO-SS,What genre is Solo?,documentary film,alternative rock,The answer is documentary film.,The answer is alternative rock.,True,True,True,True,True
d1e424506294389976582e050cea81bd3e75414aec05702118df7e76d45b817c,OO-OS-SO-SS,What genre is Symbolic?,death metal,documentary film,The answer is death metal.,The answer is documentary film.,True,True,True,True,True
d200f0d71ad572304b2b0bacec186402fb4deed434a863e792e8ccb311cf0a61,OO-OS-SO-SS,Who was the director of Washed Out?,Zrinko Ogresta,Peter Del Monte,The answer is Zrinko Ogresta.,The answer is Peter Del Monte.,True,True,True,True,True
d221bfd7a6747c1526b055240eb92c37202e5da527642ec34a3186d9b8d9be17,OO-OS-SO-SS,What is the religion of William III of England?,Protestantism,Catholic Church,The answer is Protestantism.,The answer is Catholic Church.,True,True,True,True,True
d25193f9785792f5e14e760789d83424f4db8022ca6aac455797d94a916496f0,OO-OS-SO-SS,Who was the director of Chemistry?,Viji Thampi,Ingmar Bergman,The answer is Viji Thampi.,The answer is Ingmar Bergman.,True,True,True,True,True
d296707238949154bc794cf9d2f24493247f05c16b9c270cd0c2af1c0decfc4e,OO-OS-SO-SS,Who was the screenwriter for The Bat?,Mary Roberts Rinehart,Jeff Nichols,The answer is Mary Roberts Rinehart.,The answer is Jeff Nichols.,True,True,True,True,True
d2bfdded471e6de31382300d435775dceed12487f691dea2fc356e72169a64ab,OO-OS-SO-SS,Who was the producer of Switch?,Golden Earring,Mitchell Lichtenstein,The answer is Golden Earring.,The answer is Mitchell Lichtenstein.,True,True,True,True,True
d2d9a72ce478389a4448f81349ffc1329a3a697c861f0bf6f5f53116d7754e85,OO-OS-SO-SS,Who was the director of Memories?,Katsuhiro Otomo,Tony Bill,The answer is Katsuhiro Otomo.,The answer is Tony Bill.,True,True,True,True,True
d2e0869e5a40fa53855852984bf49578fb3111d754bac482fc33cb45e68ac51b,OO-OS-SO-SS,What is the capital of Greece?,Athens,Pangkham,The answer is Athens.,The answer is Pangkham.,True,True,True,True,True
d3129c31bca5cd4b89f6702de7622f760156b2b40414d41ddb69bf5270b22940,OO-OS-SO-SS,Who was the screenwriter for The Jacket?,Larry David,Allison Adler,The answer is Larry David.,The answer is Allison Adler.,True,True,True,True,True
d32803db10a5345a741ea0c6fd4db0a6870d61f77b811e63b840fb648e705a02,OO-OS-SO-SS,Who was the screenwriter for Harvest?,Marcel Pagnol,Jim Kouf,The answer is Marcel Pagnol.,The answer is Jim Kouf.,True,True,True,True,True
d32dc171bb40a2b95079789284616b1a82a1b887b9d196dba682127024390388,OO-OS-SO-SS,Who was the director of H?,Darrell Wasyk,David Bruckner,The answer is Darrell Wasyk.,The answer is David Bruckner.,True,True,True,True,True
d33d0acae44bd32bdcd93c4716d3368085315e60047b2b6b3b6696bbb080df7f,OO-OS-SO-SS,Who was the screenwriter for Pulp Fiction?,Roger Avary,Lucky McKee,The answer is Roger Avary.,The answer is Lucky McKee.,True,True,True,True,True
d33d85feb349c6b98fd452ff4c279f2aade3c9f128c0258b8d0840812c47b79e,OO-OS-SO-SS,Who is the mother of Pegah Ahangarani?,Manijeh Hekmat,Eleanor of Aquitaine,The answer is Manijeh Hekmat.,The answer is Eleanor of Aquitaine.,True,True,True,True,True
d36a2a9456dbb51ab2e1784ba6f13da3900dce35c2c83e6a8f800529bc7d1aeb,OO-OS-SO-SS,Who was the screenwriter for La Notte?,Michelangelo Antonioni,David Benioff,The answer is Michelangelo Antonioni.,The answer is David Benioff.,True,True,True,True,True
d3758d62c8a14d2c49942d36c91e87c489aecd3c7fc8096117121ec3754fb74a,OO-OS-SO-SS,What color is snow?,white,red,The answer is white.,The answer is red.,True,True,True,True,True
d3868e659b0f7424ef935f7a566a8188e6f1035e968f03b075c53efacada4ec9,OO-OS-SO-SS,In what country is Thomaston?,United States of America,Uganda,The answer is United States of America.,The answer is Uganda.,True,True,True,True,True
d3889de2c1979cf470c06968d283dc042141a132fb0c20268f7795b52c71bd4c,OO-OS-SO-SS,Who is the father of Wayne Gretzky?,Walter Gretzky,Shimazu Hisamitsu,The answer is Walter Gretzky.,The answer is Shimazu Hisamitsu.,True,True,True,True,True
d38f10c141d62fb1d6ae8aa569a2cca3315608831bd780c88e556f96314203ce,OO-OS-SO-SS,Who was the director of Black and White?,Cristina Comencini,Laura Poitras,The answer is Cristina Comencini.,The answer is Laura Poitras.,True,True,True,True,True
d39e76c52f95ff1bd9fd871779cf5ab89dcf868fe45b06576361b58d1c15a86f,OO-OS-SO-SS,What genre is Dallas?,soap opera,novella,The answer is soap opera.,The answer is novella.,True,True,True,True,True
d3c6ff0485b2394ee85a0d801c8b694f69e7d024c952e309de3f991ce75f1fec,OO-OS-SO-SS,Who was the producer of Last Night?,Massy Tadjedin,Tim Burton,The answer is Massy Tadjedin.,The answer is Tim Burton.,True,True,True,True,True
d3d14fef8a15cb68fffb9e69d037b7b4708cca32ca2c261845a54a77511c7442,OO-OS-SO-SS,Who was the producer of No Clue?,Brent Butt,Lenny Kravitz,The answer is Brent Butt.,The answer is Lenny Kravitz.,True,True,True,True,True
d3e2db6efb756a88962aa4fc460258a56517364b2f4166ef48686035609f06a5,OO-OS-SO-SS,Who was the screenwriter for The Heart of Me?,Rosamond Lehmann,Ruth Gordon,The answer is Rosamond Lehmann.,The answer is Ruth Gordon.,True,True,True,True,True
d4538862c8dc834a6ffd8d8c562fb7e779e1197506f26df7ceec64b6bbc3fe6f,OO-OS-SO-SS,What sport does George Burley play?,association football,American football,The answer is association football.,The answer is American football.,True,True,True,True,True
d460c23dcc7b00f0c94aab7abc30317e9b3721b5cd1790162dbe85d0306604aa,OO-OS-SO-SS,Who is the author of Cash Flow?,Don Rosa,Franz Kafka,The answer is Don Rosa.,The answer is Franz Kafka.,True,True,True,True,True
d528811f4d26ffdf82f3820204c60b561e55bac4b6dcd056eff60165e79ff00b,OO-OS-SO-SS,What is the capital of Solomon Islands?,Honiara,Juba,The answer is Honiara.,The answer is Juba.,True,True,True,True,True
d538910410d3183664ae09921480d9d85ba9077b60d20f79ea21c182d3d7eb32,OO-OS-SO-SS,Who was the composer of Come into My World?,Cathy Dennis,James Horner,The answer is Cathy Dennis.,The answer is James Horner.,True,True,True,True,True
d54100eac35b9641f747e758a60a2742b57660e14acff2902f910efae5a5fb3a,OO-OS-SO-SS,What genre is Prince?,rock music,young adult literature,The answer is rock music.,The answer is young adult literature.,True,True,True,True,True
d54200aaa9c0bb22f6af8d898f2c4bb2d3b4a14d9e61c6bf6d6d528bd13c7c7a,OO-OS-SO-SS,Who was the director of Boots?,Elmer Clifton,Wang Shuo,The answer is Elmer Clifton.,The answer is Wang Shuo.,True,True,True,True,True
