template,source_group_id,cell,question,reference,candidate,expected_label,l_A,l_B,d_raw,p_accept_raw,predicted_label,correct
T5,9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,SO,What happens to a cell's efficiency as it grows in size?,face and ears,I will give a direct response to the question. The requested answer is decreases.,B,0.5234375,14.125,-13.6015625,1.2385567858573118e-06,B,True
T5,9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,SS,What happens to a cell's efficiency as it grows in size?,face and ears,I will give a direct response to the question. The requested answer is face and ears.,A,1.484375,17.0,-15.515625,1.8266258520897788e-07,B,False
T5,92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,OO,What is the term for the change in momentum vector?,impulse,I will give a direct response to the question. The requested answer is impulse.,A,17.0,9.375,7.625,0.9995121428772178,A,True
T5,92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,OS,What is the term for the change in momentum vector?,impulse,I will give a direct response to the question. The requested answer is ethmoid.,B,-4.875,14.9375,-19.8125,2.4862258419077007e-09,B,True
T5,92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,SO,What is the term for the change in momentum vector?,ethmoid,I will give a direct response to the question. The requested answer is impulse.,B,-3.046875,15.0625,-18.109375,1.3652065423952196e-08,B,True
T5,92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,SS,What is the term for the change in momentum vector?,ethmoid,I will give a direct response to the question. The requested answer is ethmoid.,A,7.75,16.875,-9.125,0.00010889691002655445,B,False
T5,955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,OO,What force makes objects seem lighter in water?,buoyant,I will give a direct response to the question. The requested answer is buoyant.,A,15.125,4.25,10.875,0.999981074851754,A,True
T5,955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,OS,What force makes objects seem lighter in water?,buoyant,I will give a direct response to the question. The requested answer is glycolysis.,B,-6.75,14.3125,-21.0625,7.123156310479049e-10,B,True
T5,955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,SO,What force makes objects seem lighter in water?,glycolysis,I will give a direct response to the question. The requested answer is buoyant.,B,0.050537109375,15.5625,-15.511962890625,1.8333274179649936e-07,B,True
T5,955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,SS,What force makes objects seem lighter in water?,glycolysis,I will give a direct response to the question. The requested answer is glycolysis.,A,-1.421875,15.125,-16.546875,6.513035816764148e-08,B,False
T5,9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,OO,"A wheel with a rope wrapped around it, hanging over a building, is an example of what type of machine?",pulley,I will give a direct response to the question. The requested answer is pulley.,A,16.5,5.84375,10.65625,0.999976447381457,A,True
T5,9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,OS,"A wheel with a rope wrapped around it, hanging over a building, is an example of what type of machine?",pulley,I will give a direct response to the question. The requested answer is multicellular female gametophytes.,B,-6.625,14.8125,-21.4375,4.895668964435012e-10,B,True
T5,9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,SO,"A wheel with a rope wrapped around it, hanging over a building, is an example of what type of machine?",multicellular female gametophytes,I will give a direct response to the question. The requested answer is pulley.,B,-0.10595703125,15.0625,-15.16845703125,2.5847747355197105e-07,B,True
T5,9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,SS,"A wheel with a rope wrapped around it, hanging over a building, is an example of what type of machine?",multicellular female gametophytes,I will give a direct response to the question. The requested answer is multicellular female gametophytes.,A,-0.443359375,16.0,-16.443359375,7.223367787549131e-08,B,False
T5,991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,OO,Which scale measures acids and bases and has 7 as a neutral value?,ph,I will give a direct response to the question. The requested answer is ph.,A,16.875,15.8125,1.0625,0.7431680086124811,A,True
T5,991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,OS,Which scale measures acids and bases and has 7 as a neutral value?,ph,I will give a direct response to the question. The requested answer is a seed.,B,-5.03125,14.9375,-19.96875,2.1265816572715272e-09,B,True
T5,991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,SO,Which scale measures acids and bases and has 7 as a neutral value?,a seed,I will give a direct response to the question. The requested answer is ph.,B,-1.046875,14.3125,-15.359375,2.135541911957916e-07,B,True
T5,991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,SS,Which scale measures acids and bases and has 7 as a neutral value?,a seed,I will give a direct response to the question. The requested answer is a seed.,A,1.65625,16.5,-14.84375,3.576359177212449e-07,B,False
T5,996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,OO,Most protein antigens require signals from helper t cells (th2) to proceed to make what?,antibody,I will give a direct response to the question. The requested answer is antibody.,A,16.5,2.890625,13.609375,0.9999987710817276,A,True
T5,996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,OS,Most protein antigens require signals from helper t cells (th2) to proceed to make what?,antibody,I will give a direct response to the question. The requested answer is vesicle coats.,B,-5.25,15.25,-20.5,1.2501528648238605e-09,B,True
T5,996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,SO,Most protein antigens require signals from helper t cells (th2) to proceed to make what?,vesicle coats,I will give a direct response to the question. The requested answer is antibody.,B,1.640625,15.1875,-13.546875,1.3081765876704983e-06,B,True
T5,996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,SS,Most protein antigens require signals from helper t cells (th2) to proceed to make what?,vesicle coats,I will give a direct response to the question. The requested answer is vesicle coats.,A,14.125,16.5,-2.375,0.08509904500702024,B,False
T5,9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,OO,Relative humidity is related to the partial pressure of what in the air?,water vapor,I will give a direct response to the question. The requested answer is water vapor.,A,16.5,4.03125,12.46875,0.9999961550649413,A,True
T5,9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,OS,Relative humidity is related to the partial pressure of what in the air?,water vapor,I will give a direct response to the question. The requested answer is stronger.,B,3.28125,16.5,-13.21875,1.816222403812674e-06,B,True
T5,9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,SO,Relative humidity is related to the partial pressure of what in the air?,stronger,I will give a direct response to the question. The requested answer is water vapor.,B,1.0390625,13.625,-12.5859375,3.4197574865711416e-06,B,True
T5,9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,SS,Relative humidity is related to the partial pressure of what in the air?,stronger,I will give a direct response to the question. The requested answer is stronger.,A,6.875,17.125,-10.25,3.5356250741744315e-05,B,False
T5,9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,OO,"What kind of model - which includes producers, consumers and decomposers - shows the interactions between organisms across trophic levels?",food web,I will give a direct response to the question. The requested answer is food web.,A,18.0,8.625,9.375,0.9999151889582765,A,True
T5,9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,OS,"What kind of model - which includes producers, consumers and decomposers - shows the interactions between organisms across trophic levels?",food web,I will give a direct response to the question. The requested answer is atomic energy levels.,B,-5.3125,15.5625,-20.875,8.592166611791578e-10,B,True
T5,9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,SO,"What kind of model - which includes producers, consumers and decomposers - shows the interactions between organisms across trophic levels?",atomic energy levels,I will give a direct response to the question. The requested answer is food web.,B,-0.7578125,15.375,-16.1328125,9.853908173874367e-08,B,True
T5,9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,SS,"What kind of model - which includes producers, consumers and decomposers - shows the interactions between organisms across trophic levels?",atomic energy levels,I will give a direct response to the question. The requested answer is atomic energy levels.,A,-0.60546875,16.25,-16.85546875,4.7836887126987544e-08,B,False
T5,9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,OO,Cancers are caused by a series of what?,mutations,I will give a direct response to the question. The requested answer is mutations.,A,16.125,6.0625,10.0625,0.9999573525318144,A,True
T5,9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,OS,Cancers are caused by a series of what?,mutations,I will give a direct response to the question. The requested answer is catabolic and anabolic.,B,-7.9375,14.4375,-22.375,1.9171715133907573e-10,B,True
T5,9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,SO,Cancers are caused by a series of what?,catabolic and anabolic,I will give a direct response to the question. The requested answer is mutations.,B,-2.21875,13.5625,-15.78125,1.4005226815444813e-07,B,True
T5,9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,SS,Cancers are caused by a series of what?,catabolic and anabolic,I will give a direct response to the question. The requested answer is catabolic and anabolic.,A,13.4375,15.0625,-1.625,0.16451646289656316,B,False
T5,9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,OO,What property of materials describes the ease in which they can be molded into thin sheets?,malleability,I will give a direct response to the question. The requested answer is malleability.,A,16.125,7.3125,8.8125,0.999851161517427,A,True
T5,9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,OS,What property of materials describes the ease in which they can be molded into thin sheets?,malleability,I will give a direct response to the question. The requested answer is precipitation.,B,-7.34375,13.75,-21.09375,6.903999830637495e-10,B,True
T5,9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,SO,What property of materials describes the ease in which they can be molded into thin sheets?,precipitation,I will give a direct response to the question. The requested answer is malleability.,B,-2.640625,15.5,-18.140625,1.3232035533697697e-08,B,True
T5,9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,SS,What property of materials describes the ease in which they can be molded into thin sheets?,precipitation,I will give a direct response to the question. The requested answer is precipitation.,A,-0.78515625,16.125,-16.91015625,4.529105454858784e-08,B,False
T5,9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,OO,What type of tissue makes up the brain and the nerves that connect the brain to all parts of the body?,nervous tissue,I will give a direct response to the question. The requested answer is nervous tissue.,A,16.625,4.90625,11.71875,0.9999918603073751,A,True
T5,9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,OS,What type of tissue makes up the brain and the nerves that connect the brain to all parts of the body?,nervous tissue,I will give a direct response to the question. The requested answer is plant seeds.,B,-6.0625,14.6875,-20.75,9.736200303530205e-10,B,True
T5,9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,SO,What type of tissue makes up the brain and the nerves that connect the brain to all parts of the body?,plant seeds,I will give a direct response to the question. The requested answer is nervous tissue.,B,0.5,15.625,-15.125,2.6995777745908016e-07,B,True
T5,9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,SS,What type of tissue makes up the brain and the nerves that connect the brain to all parts of the body?,plant seeds,I will give a direct response to the question. The requested answer is plant seeds.,A,-1.3671875,15.5625,-16.9296875,4.4415046294209435e-08,B,False
T5,a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,OO,Esters can be formed by heating carboxylic acids and alcohols in the presence of?,an acid catalyst,I will give a direct response to the question. The requested answer is an acid catalyst.,A,18.125,12.3125,5.8125,0.9970189672701452,A,True
T5,a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,OS,Esters can be formed by heating carboxylic acids and alcohols in the presence of?,an acid catalyst,I will give a direct response to the question. The requested answer is heterocyclic compounds.,B,-5.875,14.875,-20.75,9.736200303530205e-10,B,True
